hyp_loss_function,hyp_hidden_layer_count,hyp_units_per_hidden_layer,hyp_activation_per_hidden_layer,hyp_optimizer,hyp_epochs,hyp_batch_size,hyp_feature_count,hyp_class_count,obj_total_layers,obj_total_nodes,obj_training_time,obj_loss,obj_accuracy,obj_false_positive_rate,obj_false_negative_rate,obj_true_positive_rate,obj_true_negative_rate,obj_f1,obj_precision,obj_auc
binary_focal_crossentropy,1,[45],['relu'],rmsprop,8,16,30,2,3,77,0.36293697357177734,0.018862435594201088,0.9824561403508771,0.0,0.02631578947368421,0.9736842105263158,1.0,0.0,1.0,0.9979224376731302
binary_crossentropy,2,"[32, 117]","['relu', 'tanh']",rmsprop,7,128,30,2,4,181,0.3203389644622803,0.1617536097764969,0.9385964912280702,0.13157894736842105,0.02631578947368421,0.9736842105263158,0.868421052631579,0.2307452447770502,0.9367088607594937,0.993421052631579
cosine_similarity,5,"[82, 185, 98, 17, 18]","['tanh', 'sigmoid', 'relu', 'relu', 'relu']",sgd,11,64,30,2,7,432,0.2841949462890625,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.21225761772853186
binary_focal_crossentropy,1,[45],['relu'],rmsprop,5,32,30,2,3,77,0.28274989128112793,0.029166309162974358,0.9649122807017544,0.02631578947368421,0.039473684210526314,0.9605263157894737,0.9736842105263158,0.051264044943820225,0.9864864864864865,0.9965373961218836
binary_crossentropy,3,"[32, 53, 10]","['relu', 'relu', 'relu']",sgd,7,16,30,2,5,127,0.23985671997070312,0.40665534138679504,0.9298245614035088,0.07894736842105263,0.06578947368421052,0.9342105263157895,0.9210526315789473,0.1458904109589041,0.9594594594594594,0.984764542936288
binary_crossentropy,2,"[32, 117]","['relu', 'sigmoid']",rmsprop,7,128,30,2,4,181,0.32277584075927734,0.37414103746414185,0.9385964912280702,0.15789473684210525,0.013157894736842105,0.9868421052631579,0.8421052631578947,0.2697841726618705,0.9259259259259259,0.9913434903047091
binary_focal_crossentropy,1,[45],['relu'],rmsprop,12,128,30,2,3,77,0.38697290420532227,0.040759503841400146,0.9473684210526315,0.10526315789473684,0.02631578947368421,0.9736842105263158,0.8947368421052632,0.1895006402048655,0.9487179487179487,0.9951523545706371
binary_crossentropy,5,"[82, 75, 170, 40, 13]","['tanh', 'tanh', 'tanh', 'tanh', 'tanh']",sgd,11,64,30,2,7,412,0.3079547882080078,0.14379076659679413,0.9824561403508771,0.02631578947368421,0.013157894736842105,0.9868421052631579,0.9736842105263158,0.05126452494873548,0.9868421052631579,0.9986149584487535
binary_crossentropy,3,"[32, 88, 52]","['relu', 'relu', 'sigmoid']",sgd,7,16,30,2,5,204,0.24111104011535645,0.5290871262550354,0.7807017543859649,0.631578947368421,0.013157894736842105,0.9868421052631579,0.3684210526315789,0.6888633754305395,0.7575757575757576,0.932825484764543
binary_crossentropy,4,"[32, 21, 80, 116]","['relu', 'sigmoid', 'relu', 'relu']",adam,7,128,30,2,6,281,0.5509777069091797,0.3975391089916229,0.8947368421052632,0.2894736842105263,0.013157894736842105,0.9868421052631579,0.7105263157894737,0.43466807165437304,0.872093023255814,0.9733379501385041
binary_crossentropy,2,"[32, 44]","['relu', 'relu']",sgd,7,64,30,2,4,108,0.20914483070373535,0.4976184368133545,0.9035087719298246,0.07894736842105263,0.10526315789473684,0.8947368421052632,0.9210526315789473,0.14587057561673222,0.9577464788732394,0.9497922437673129
binary_focal_crossentropy,3,"[32, 53, 67]","['relu', 'relu', 'sigmoid']",rmsprop,7,128,30,2,5,184,0.3869471549987793,0.05910521745681763,0.9385964912280702,0.10526315789473684,0.039473684210526314,0.9605263157894737,0.8947368421052632,0.18948734587929916,0.948051948051948,0.9930747922437673
binary_crossentropy,4,"[82, 149, 40, 128]","['tanh', 'tanh', 'tanh', 'tanh']",sgd,11,64,30,2,6,431,0.28125786781311035,0.16483376920223236,0.9736842105263158,0.02631578947368421,0.02631578947368421,0.9736842105263158,0.9736842105263158,0.051264288188430894,0.9866666666666667,0.9954986149584487
binary_focal_crossentropy,4,"[82, 101, 52, 79]","['tanh', 'sigmoid', 'relu', 'tanh']",sgd,13,64,30,2,6,346,0.34424281120300293,0.11561882495880127,0.8421052631578947,0.47368421052631576,0.0,1.0,0.5263157894736842,0.5973799126637553,0.8085106382978723,0.9903047091412742
cosine_similarity,2,"[45, 17]","['relu', 'relu']",rmsprop,7,32,30,2,4,94,0.3563070297241211,-0.6666666865348816,0.8421052631578947,0.2894736842105263,0.09210526315789473,0.9078947368421053,0.7105263157894737,0.43346659051970304,0.8625,0.8490304709141274
binary_focal_crossentropy,4,"[82, 101, 82, 79]","['tanh', 'sigmoid', 'relu', 'tanh']",sgd,13,64,30,2,6,376,0.34695911407470703,0.11965756863355637,0.8508771929824561,0.4473684210526316,0.0,1.0,0.5526315789473685,0.5782054150816738,0.8172043010752689,0.9837257617728531
binary_focal_crossentropy,2,"[45, 45]","['relu', 'tanh']",sgd,7,16,30,2,4,122,0.2575559616088867,0.0384845957159996,0.9649122807017544,0.05263157894736842,0.02631578947368421,0.9736842105263158,0.9473684210526315,0.09986504723346827,0.9736842105263158,0.996191135734072
cosine_similarity,1,[45],['relu'],rmsprop,20,64,30,2,3,77,0.4878499507904053,-0.6666666865348816,0.6666666666666666,0.7368421052631579,0.13157894736842105,0.868421052631579,0.2631578947368421,0.7190661478599223,0.7021276595744681,0.6218836565096953
binary_focal_crossentropy,3,"[45, 70, 59]","['relu', 'tanh', 'sigmoid']",rmsprop,11,128,30,2,5,206,0.4553220272064209,0.023706715553998947,0.9912280701754386,0.0,0.013157894736842105,0.9868421052631579,1.0,0.0,1.0,0.9989612188365651
binary_crossentropy,3,"[32, 124, 53]","['relu', 'relu', 'relu']",sgd,8,128,30,2,5,241,0.21250605583190918,0.5373769998550415,0.8508771929824561,0.10526315789473684,0.17105263157894737,0.8289473684210527,0.8947368421052632,0.18933132982719755,0.9402985074626866,0.9387119113573408
binary_focal_crossentropy,2,"[45, 45]","['relu', 'tanh']",sgd,7,32,30,2,4,122,0.23183989524841309,0.06141795217990875,0.9473684210526315,0.10526315789473684,0.02631578947368421,0.9736842105263158,0.8947368421052632,0.1895006402048655,0.9487179487179487,0.9844182825484765
binary_crossentropy,5,"[82, 51, 124, 17, 94]","['tanh', 'tanh', 'relu', 'tanh', 'tanh']",sgd,11,64,30,2,7,400,0.29193997383117676,0.36744481325149536,0.9385964912280702,0.15789473684210525,0.013157894736842105,0.9868421052631579,0.8421052631578947,0.2697841726618705,0.9259259259259259,0.981994459833795
cosine_similarity,4,"[45, 16, 28, 31]","['relu', 'tanh', 'sigmoid', 'tanh']",adam,7,32,30,2,6,152,0.5864987373352051,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.7638504155124654
binary_focal_crossentropy,4,"[45, 45, 68, 62]","['relu', 'tanh', 'relu', 'tanh']",adam,7,16,30,2,6,252,0.6508190631866455,0.008824499323964119,0.9912280701754386,0.02631578947368421,0.0,1.0,0.9736842105263158,0.051264755480607084,0.987012987012987,1.0
binary_focal_crossentropy,1,[45],['relu'],rmsprop,5,32,30,2,3,77,0.3004140853881836,0.03451113402843475,0.956140350877193,0.07894736842105263,0.02631578947368421,0.9736842105263158,0.9210526315789473,0.14590864278672364,0.961038961038961,0.9958448753462603
binary_focal_crossentropy,4,"[82, 194, 176, 4]","['tanh', 'sigmoid', 'relu', 'tanh']",rmsprop,7,64,30,2,6,488,0.4497859477996826,0.021977568045258522,0.9912280701754386,0.0,0.013157894736842105,0.9868421052631579,1.0,0.0,1.0,0.9996537396121884
binary_focal_crossentropy,2,"[45, 55]","['relu', 'tanh']",rmsprop,12,128,30,2,4,132,0.43477416038513184,0.022165942937135696,0.9473684210526315,0.05263157894736842,0.05263157894736842,0.9473684210526315,0.9473684210526315,0.09986130374479889,0.972972972972973,0.9958448753462603
binary_crossentropy,2,"[32, 77]","['relu', 'relu']",rmsprop,7,128,30,2,4,141,0.31441497802734375,0.2748914062976837,0.9473684210526315,0.13157894736842105,0.013157894736842105,0.9868421052631579,0.868421052631579,0.23076923076923075,0.9375,0.9861495844875346
binary_focal_crossentropy,6,"[82, 156, 176, 17, 128, 81]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh', 'relu']",sgd,17,64,30,2,8,672,0.43117284774780273,0.11940047889947891,0.8859649122807017,0.34210526315789475,0.0,1.0,0.6578947368421053,0.488504326328801,0.8539325842696629,0.9882271468144044
cosine_similarity,2,"[45, 42]","['relu', 'sigmoid']",rmsprop,7,64,30,2,4,119,0.32134294509887695,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.13054016620498615
binary_focal_crossentropy,2,"[45, 67]","['relu', 'tanh']",adam,6,64,30,2,4,144,0.43460702896118164,0.029086319729685783,0.9736842105263158,0.02631578947368421,0.02631578947368421,0.9736842105263158,0.9736842105263158,0.051264288188430894,0.9866666666666667,0.9944598337950138
binary_focal_crossentropy,5,"[82, 219, 176, 17, 128]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh']",sgd,7,64,30,2,7,654,0.2513871192932129,0.14861197769641876,0.6842105263157895,0.9473684210526315,0.0,1.0,0.05263157894736842,0.7907514450867053,0.6785714285714286,0.9764542936288089
binary_focal_crossentropy,10,"[63, 100, 36, 17, 49, 36, 145, 53, 59, 38]","['relu', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",rmsprop,8,16,30,2,12,628,0.7564082145690918,0.008654799312353134,0.9912280701754386,0.02631578947368421,0.0,1.0,0.9736842105263158,0.051264755480607084,0.987012987012987,0.9993074792243768
binary_crossentropy,4,"[45, 102, 25, 41]","['relu', 'sigmoid', 'tanh', 'relu']",sgd,7,16,30,2,6,245,0.25229716300964355,0.5933288931846619,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.9809556786703602
binary_crossentropy,5,"[82, 101, 98, 17, 61]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh']",sgd,19,64,30,2,7,391,0.42168498039245605,0.5326390266418457,0.7368421052631579,0.7894736842105263,0.0,1.0,0.21052631578947367,0.7514831905075807,0.7169811320754716,0.985803324099723
binary_focal_crossentropy,4,"[32, 31, 53, 109]","['relu', 'relu', 'tanh', 'relu']",sgd,7,128,30,2,6,257,0.22437191009521484,0.1533638834953308,0.7719298245614035,0.39473684210526316,0.14473684210526316,0.8552631578947368,0.6052631578947368,0.5313351498637602,0.8125,0.7912049861495845
binary_crossentropy,8,"[82, 139, 95, 17, 128, 114, 19, 78]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh', 'tanh', 'tanh', 'relu']",sgd,11,32,30,2,10,704,0.4180300235748291,0.49303343892097473,0.8333333333333334,0.5,0.0,1.0,0.5,0.6153846153846154,0.8,0.9740304709141274
binary_focal_crossentropy,3,"[32, 124, 97]","['relu', 'relu', 'relu']",sgd,17,128,30,2,5,285,0.3823270797729492,0.09300234168767929,0.9035087719298246,0.21052631578947367,0.039473684210526314,0.9605263157894737,0.7894736842105263,0.34132086499123315,0.9012345679012346,0.9494459833795014
binary_focal_crossentropy,4,"[45, 45, 68, 109]","['relu', 'tanh', 'relu', 'tanh']",rmsprop,7,16,30,2,6,299,0.4964101314544678,0.02890755981206894,0.9385964912280702,0.02631578947368421,0.07894736842105263,0.9210526315789473,0.9736842105263158,0.051263273526180875,0.9859154929577465,0.9975761772853186
binary_focal_crossentropy,2,"[45, 51]","['relu', 'relu']",rmsprop,7,128,30,2,4,128,0.3474738597869873,0.043286457657814026,0.9473684210526315,0.05263157894736842,0.05263157894736842,0.9473684210526315,0.9473684210526315,0.09986130374479889,0.972972972972973,0.9934210526315789
cosine_similarity,2,"[45, 13]","['relu', 'sigmoid']",rmsprop,20,128,30,2,4,90,0.4959290027618408,-0.6666666865348816,0.7017543859649122,0.8947368421052632,0.0,1.0,0.10526315789473684,0.7797223898611948,0.6909090909090909,0.8753462603878117
binary_focal_crossentropy,2,"[45, 20]","['relu', 'sigmoid']",sgd,12,64,30,2,4,97,0.30535221099853516,0.16690169274806976,0.6666666666666666,0.9473684210526315,0.02631578947368421,0.9736842105263158,0.05263157894736842,0.7867690490253987,0.6727272727272727,0.4501385041551247
binary_crossentropy,2,"[45, 102]","['relu', 'relu']",rmsprop,6,64,30,2,4,179,0.316483736038208,0.1193852648139,0.9736842105263158,0.02631578947368421,0.02631578947368421,0.9736842105263158,0.9736842105263158,0.051264288188430894,0.9866666666666667,0.9954986149584488
binary_focal_crossentropy,2,"[32, 86]","['relu', 'relu']",sgd,7,128,30,2,4,150,0.25240397453308105,0.14619526267051697,0.6052631578947368,0.2631578947368421,0.4605263157894737,0.5394736842105263,0.7368421052631579,0.3965183752417795,0.803921568627451,0.7832409972299168
binary_crossentropy,2,"[45, 90]","['relu', 'tanh']",sgd,11,128,30,2,4,167,0.26272106170654297,0.38236647844314575,0.9298245614035088,0.07894736842105263,0.06578947368421052,0.9342105263157895,0.9210526315789473,0.1458904109589041,0.9594594594594594,0.9851108033240998
binary_focal_crossentropy,2,"[45, 44]","['relu', 'tanh']",rmsprop,17,128,30,2,4,121,0.49901485443115234,0.01367165520787239,0.9824561403508771,0.02631578947368421,0.013157894736842105,0.9868421052631579,0.9736842105263158,0.05126452494873548,0.9868421052631579,0.9989612188365651
binary_crossentropy,5,"[82, 53, 123, 17, 128]","['tanh', 'tanh', 'tanh', 'tanh', 'tanh']",sgd,11,128,30,2,7,435,0.28414297103881836,0.31159737706184387,0.9298245614035088,0.10526315789473684,0.05263157894736842,0.9473684210526315,0.8947368421052632,0.18947368421052632,0.9473684210526315,0.9871883656509696
binary_crossentropy,2,"[45, 140]","['relu', 'relu']",adam,12,64,30,2,4,217,0.5212817192077637,0.0594964362680912,0.9912280701754386,0.0,0.013157894736842105,0.9868421052631579,1.0,0.0,1.0,1.0
binary_crossentropy,3,"[45, 10, 151]","['relu', 'tanh', 'tanh']",sgd,11,32,30,2,5,238,0.29246020317077637,0.2336111068725586,0.9473684210526315,0.13157894736842105,0.013157894736842105,0.9868421052631579,0.868421052631579,0.23076923076923075,0.9375,0.9916897506925207
binary_crossentropy,1,[32],['relu'],rmsprop,7,128,30,2,3,64,0.2695300579071045,0.42309698462486267,0.8596491228070176,0.13157894736842105,0.14473684210526316,0.8552631578947368,0.868421052631579,0.23049645390070922,0.9285714285714286,0.9321329639889196
binary_crossentropy,7,"[82, 101, 53, 124, 17, 128, 21]","['tanh', 'sigmoid', 'tanh', 'relu', 'relu', 'tanh', 'tanh']",sgd,11,32,30,2,9,558,0.33524489402770996,0.48474088311195374,0.8596491228070176,0.42105263157894735,0.0,1.0,0.5789473684210527,0.5577981651376146,0.8260869565217391,0.9861495844875346
binary_focal_crossentropy,5,"[82, 156, 176, 27, 128]","['tanh', 'sigmoid', 'relu', 'tanh', 'sigmoid']",sgd,7,64,30,2,7,601,0.2665727138519287,0.16099290549755096,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.7759695290858726
binary_focal_crossentropy,5,"[82, 101, 98, 19, 59]","['tanh', 'tanh', 'relu', 'tanh', 'relu']",sgd,10,16,30,2,7,391,0.3497788906097412,0.058382414281368256,0.9385964912280702,0.13157894736842105,0.02631578947368421,0.9736842105263158,0.868421052631579,0.2307452447770502,0.9367088607594937,0.988573407202216
binary_focal_crossentropy,2,"[45, 94]","['relu', 'sigmoid']",sgd,12,64,30,2,4,171,0.31087183952331543,0.13625693321228027,0.7368421052631579,0.7894736842105263,0.0,1.0,0.21052631578947367,0.7514831905075807,0.7169811320754716,0.9501385041551247
binary_crossentropy,2,"[32, 219]","['relu', 'tanh']",rmsprop,7,128,30,2,4,283,0.32534313201904297,0.11290174722671509,0.9824561403508771,0.0,0.02631578947368421,0.9736842105263158,1.0,0.0,1.0,0.9996537396121884
binary_crossentropy,5,"[32, 53, 53, 52, 126]","['relu', 'relu', 'relu', 'sigmoid', 'relu']",sgd,13,16,30,2,7,348,0.38187384605407715,0.491784006357193,0.8070175438596491,0.5789473684210527,0.0,1.0,0.42105263157894735,0.6629659000793021,0.7755102040816326,0.9778393351800554
binary_focal_crossentropy,5,"[82, 224, 176, 17, 128]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh']",sgd,7,64,30,2,7,659,0.2585310935974121,0.12987639009952545,0.7543859649122807,0.7368421052631579,0.0,1.0,0.2631578947368421,0.7337931034482759,0.7307692307692307,0.9774930747922438
binary_focal_crossentropy,1,[45],['relu'],rmsprop,7,64,30,2,3,77,0.33412790298461914,0.03159675747156143,0.956140350877193,0.10526315789473684,0.013157894736842105,0.9868421052631579,0.8947368421052632,0.1895135818066961,0.9493670886075949,0.996191135734072
cosine_similarity,2,"[45, 102]","['relu', 'relu']",rmsprop,10,32,30,2,4,179,0.3855617046356201,-0.6666666865348816,0.19298245614035087,0.868421052631579,0.7763157894736842,0.2236842105263158,0.13157894736842105,0.48867595818815335,0.34,0.12188365650969529
binary_focal_crossentropy,5,"[82, 101, 95, 100, 107]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh']",sgd,13,64,30,2,7,517,0.34949183464050293,0.09640198200941086,0.9035087719298246,0.2631578947368421,0.013157894736842105,0.9868421052631579,0.7368421052631579,0.40540540540540543,0.8823529411764706,0.9813019390581719
binary_focal_crossentropy,2,"[45, 30]","['relu', 'tanh']",adam,7,128,30,2,4,107,0.4489479064941406,0.035076141357421875,0.9385964912280702,0.10526315789473684,0.039473684210526314,0.9605263157894737,0.8947368421052632,0.18948734587929916,0.948051948051948,0.9899584487534626
cosine_similarity,1,[45],['relu'],rmsprop,14,64,30,2,3,77,0.3753700256347656,-0.6666666865348816,0.543859649122807,0.9736842105263158,0.19736842105263158,0.8026315789473685,0.02631578947368421,0.7594212651413189,0.6224489795918368,0.27804709141274236
cosine_similarity,1,[45],['relu'],sgd,7,32,30,2,3,77,0.18781304359436035,-0.6666666865348816,0.20175438596491227,0.7894736842105263,0.8026315789473685,0.19736842105263158,0.21052631578947367,0.46875,0.3333333333333333,0.10699445983379503
binary_crossentropy,4,"[45, 102, 25, 41]","['relu', 'relu', 'tanh', 'relu']",sgd,7,16,30,2,6,245,0.25286221504211426,0.2995651066303253,0.9385964912280702,0.15789473684210525,0.013157894736842105,0.9868421052631579,0.8421052631578947,0.2697841726618705,0.9259259259259259,0.9930747922437673
binary_focal_crossentropy,2,"[45, 24]","['relu', 'tanh']",rmsprop,11,16,30,2,4,101,0.481964111328125,0.012639719992876053,0.9736842105263158,0.02631578947368421,0.02631578947368421,0.9736842105263158,0.9736842105263158,0.051264288188430894,0.9866666666666667,0.9993074792243768
cosine_similarity,2,"[45, 45]","['relu', 'tanh']",rmsprop,7,16,30,2,4,122,0.3616509437561035,-0.6666666865348816,0.45614035087719296,0.6842105263157895,0.47368421052631576,0.5263157894736842,0.3157894736842105,0.6427688504326329,0.6060606060606061,0.41308864265927986
binary_focal_crossentropy,2,"[45, 131]","['relu', 'tanh']",rmsprop,5,64,30,2,4,208,0.32127881050109863,0.022138698026537895,0.9912280701754386,0.0,0.013157894736842105,0.9868421052631579,1.0,0.0,1.0,1.0
cosine_similarity,2,"[45, 61]","['relu', 'relu']",sgd,12,64,30,2,4,138,0.2846388816833496,-0.6666666865348816,0.35964912280701755,0.0,0.9605263157894737,0.039473684210526314,1.0,0.0,1.0,0.8372576177285318
binary_crossentropy,10,"[63, 17, 100, 36, 17, 49, 21, 53, 59, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'sigmoid', 'relu']",rmsprop,8,16,30,2,12,485,0.7246768474578857,0.059588368982076645,0.9824561403508771,0.0,0.02631578947368421,0.9736842105263158,1.0,0.0,1.0,0.9989612188365652
binary_focal_crossentropy,1,[45],['relu'],rmsprop,6,128,30,2,3,77,0.28777122497558594,0.03463895991444588,0.9649122807017544,0.0,0.05263157894736842,0.9473684210526315,1.0,0.0,1.0,0.9989612188365652
binary_focal_crossentropy,12,"[63, 17, 100, 36, 17, 49, 36, 145, 53, 59, 38, 57]","['relu', 'relu', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu', 'sigmoid']",rmsprop,8,16,30,2,14,702,0.8485312461853027,0.012693672440946102,0.9912280701754386,0.0,0.013157894736842105,0.9868421052631579,1.0,0.0,1.0,1.0
cosine_similarity,9,"[30, 85, 64, 89, 105, 35, 24, 58, 102]","['relu', 'sigmoid', 'sigmoid', 'tanh', 'tanh', 'tanh', 'sigmoid', 'sigmoid', 'sigmoid']",sgd,7,64,30,2,11,624,0.25214481353759766,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.6108033240997229
binary_crossentropy,3,"[32, 9, 53]","['relu', 'sigmoid', 'relu']",rmsprop,16,32,30,2,5,126,0.5338611602783203,0.05859518423676491,0.9912280701754386,0.0,0.013157894736842105,0.9868421052631579,1.0,0.0,1.0,0.9993074792243768
binary_focal_crossentropy,1,[45],['relu'],rmsprop,7,64,30,2,3,77,0.3327028751373291,0.036101873964071274,0.956140350877193,0.07894736842105263,0.02631578947368421,0.9736842105263158,0.9210526315789473,0.14590864278672364,0.961038961038961,0.9944598337950138
cosine_similarity,3,"[45, 38, 84]","['relu', 'relu', 'sigmoid']",rmsprop,20,32,30,2,5,199,0.596268892288208,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.35664819944598336
binary_crossentropy,4,"[32, 53, 53, 52]","['relu', 'relu', 'relu', 'sigmoid']",sgd,13,32,30,2,6,222,0.33429980278015137,0.5726081728935242,0.7017543859649122,0.868421052631579,0.013157894736842105,0.9868421052631579,0.13157894736842105,0.7717492984097287,0.6944444444444444,0.9560249307479224
binary_focal_crossentropy,3,"[82, 176, 128]","['tanh', 'relu', 'tanh']",sgd,7,64,30,2,5,418,0.23527193069458008,0.06539765745401382,0.956140350877193,0.05263157894736842,0.039473684210526314,0.9605263157894737,0.9473684210526315,0.09986320109439124,0.9733333333333334,0.9885734072022161
binary_crossentropy,5,"[82, 75, 149, 93, 128]","['tanh', 'relu', 'tanh', 'tanh', 'tanh']",sgd,11,64,30,2,7,559,0.30765795707702637,0.2040712982416153,0.9298245614035088,0.13157894736842105,0.039473684210526314,0.9605263157894737,0.868421052631579,0.2307206068268015,0.9358974358974359,0.9937673130193905
binary_focal_crossentropy,3,"[45, 38, 91]","['relu', 'relu', 'sigmoid']",sgd,12,64,30,2,5,206,0.3031439781188965,0.13110822439193726,0.7982456140350878,0.6052631578947368,0.0,1.0,0.39473684210526316,0.6768635043562439,0.7676767676767676,0.9414819944598338
binary_focal_crossentropy,4,"[82, 101, 95, 100]","['tanh', 'sigmoid', 'relu', 'tanh']",sgd,13,128,30,2,6,410,0.3240697383880615,0.10976486653089523,0.8859649122807017,0.3157894736842105,0.013157894736842105,0.9868421052631579,0.6842105263157895,0.46224961479198773,0.8620689655172413,0.9612188365650969
binary_focal_crossentropy,2,"[45, 90]","['relu', 'relu']",sgd,11,128,30,2,4,167,0.2705349922180176,0.12456083297729492,0.8245614035087719,0.2894736842105263,0.11842105263157894,0.881578947368421,0.7105263157894737,0.4330199764982374,0.8589743589743589,0.8822714681440443
binary_focal_crossentropy,11,"[63, 17, 100, 36, 17, 49, 36, 145, 53, 59, 38]","['relu', 'relu', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'tanh']",rmsprop,8,16,30,2,13,645,0.7939798831939697,0.019999582320451736,0.9736842105263158,0.0,0.039473684210526314,0.9605263157894737,1.0,0.0,1.0,0.9993074792243768
binary_crossentropy,3,"[45, 3, 98]","['relu', 'tanh', 'tanh']",rmsprop,8,128,30,2,5,178,0.3631401062011719,0.2700071930885315,0.9210526315789473,0.15789473684210525,0.039473684210526314,0.9605263157894737,0.8421052631578947,0.2697044334975369,0.9240506329113924,0.9927285318559557
binary_crossentropy,1,[45],['relu'],rmsprop,20,128,30,2,3,77,0.44019627571105957,0.10790663212537766,0.9736842105263158,0.05263157894736842,0.013157894736842105,0.9868421052631579,0.9473684210526315,0.09986684420772303,0.974025974025974,0.9975761772853186
binary_focal_crossentropy,4,"[32, 19, 53, 116]","['relu', 'relu', 'sigmoid', 'relu']",rmsprop,7,32,30,2,6,252,0.4542219638824463,0.01825094409286976,0.9824561403508771,0.02631578947368421,0.013157894736842105,0.9868421052631579,0.9736842105263158,0.05126452494873548,0.9868421052631579,0.9975761772853184
binary_focal_crossentropy,1,[45],['relu'],rmsprop,7,16,30,2,3,77,0.33240199089050293,0.017604315653443336,0.9736842105263158,0.02631578947368421,0.02631578947368421,0.9736842105263158,0.9736842105263158,0.051264288188430894,0.9866666666666667,0.9989612188365651
binary_focal_crossentropy,4,"[32, 31, 116, 104]","['relu', 'sigmoid', 'relu', 'tanh']",rmsprop,7,128,30,2,6,315,0.5628130435943604,0.041824355721473694,0.956140350877193,0.10526315789473684,0.013157894736842105,0.9868421052631579,0.8947368421052632,0.1895135818066961,0.9493670886075949,0.9958448753462603
binary_crossentropy,13,"[63, 17, 100, 36, 17, 39, 36, 85, 53, 96, 38, 44, 78]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu', 'tanh', 'tanh']",rmsprop,11,128,30,2,15,734,0.9076180458068848,0.6600092649459839,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.9549861495844876
binary_focal_crossentropy,4,"[45, 102, 37, 81]","['relu', 'sigmoid', 'relu', 'tanh']",rmsprop,14,128,30,2,6,297,0.5734729766845703,0.019236376509070396,0.9736842105263158,0.02631578947368421,0.02631578947368421,0.9736842105263158,0.9736842105263158,0.051264288188430894,0.9866666666666667,0.9975761772853186
binary_crossentropy,5,"[82, 101, 98, 17, 100]","['tanh', 'sigmoid', 'relu', 'tanh', 'relu']",sgd,11,64,30,2,7,430,0.3121037483215332,0.5675330758094788,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.9781855955678671
binary_focal_crossentropy,1,[45],['relu'],rmsprop,5,32,30,2,3,77,0.28274989128112793,0.029166309162974358,0.9649122807017544,0.02631578947368421,0.039473684210526314,0.9605263157894737,0.9736842105263158,0.051264044943820225,0.9864864864864865,0.9965373961218836
cosine_similarity,2,"[45, 9]","['relu', 'relu']",rmsprop,20,128,30,2,4,86,0.5309600830078125,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.1007617728531856
binary_focal_crossentropy,4,"[82, 139, 176, 128]","['tanh', 'sigmoid', 'relu', 'tanh']",sgd,7,16,30,2,6,557,0.3110182285308838,0.07413965463638306,0.9385964912280702,0.13157894736842105,0.02631578947368421,0.9736842105263158,0.868421052631579,0.2307452447770502,0.9367088607594937,0.9916897506925207
binary_focal_crossentropy,4,"[45, 26, 37, 61]","['relu', 'tanh', 'tanh', 'tanh']",sgd,11,128,30,2,6,201,0.303513765335083,0.13456594944000244,0.7368421052631579,0.5,0.14473684210526316,0.8552631578947368,0.5,0.6074766355140188,0.7738095238095238,0.7977839335180055
binary_crossentropy,2,"[32, 117]","['relu', 'sigmoid']",rmsprop,14,128,30,2,4,181,0.43950700759887695,0.15147797763347626,0.9824561403508771,0.02631578947368421,0.013157894736842105,0.9868421052631579,0.9736842105263158,0.05126452494873548,0.9868421052631579,0.9975761772853186
cosine_similarity,2,"[45, 80]","['relu', 'relu']",sgd,12,32,30,2,4,157,0.31424975395202637,-0.6666666865348816,0.18421052631578946,0.5263157894736842,0.9605263157894737,0.039473684210526314,0.47368421052631576,0.20905923344947736,0.13043478260869565,0.10526315789473685
